level5=
1|40|40|37|40|14|
2|40|40|40|17|14|
3|40|40|40|40|14|
1|40|40|37|40|14|
2|40|40|40|40|35|
1|17|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
5|40|40|40|40|14|
5|40|40|37|40|14|
5|40|40|40|40|14|
5|40|40|37|40|14|
5|40|40|40|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|60|40|35|
1|40|40|37|17|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|7|14|
1|40|40|37|40|14|
1|40|40|40|40|35|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|35|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
3|40|40|40|40|35|
2|40|40|37|40|14|
3|40|40|40|40|14|
2|40|40|37|40|14|
3|40|40|40|40|14|
1|40|40|37|40|14|
1|7|40|40|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|40|40|14|
33|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
3|40|40|40|40|14|
2|40|40|37|40|14|
3|40|40|40|40|14|
2|40|40|37|40|14|
3|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|40|40|14|&EOF5=true&
